Abstract Link,Authors (scrambled),Cited-By Count,Cited-By Link,DOI,Date,EID,Funding Agency,Page Range,PubMed ID,Scopus ID,Scopus Link,Searched PI,Source Title,Title,Type,PI,IC
https://api.elsevier.com/content/abstract/scopus_id/43149088492,Ellen Leibenluft;James R. Blair;Courtney Sims;David S. Kosson;Daniel S. Pine;Gang Chen;Elizabeth C. Finger;Abigail A. Marsh;Derek G. Mitchell;Marguerite E. Reid;Kenneth E. Towbin;Salima Budhani,218,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=43149088492&origin=inward,10.1001/archpsyc.65.5.586,2008-05-01,"('2-s2.0-43149088492', 'Leibenluft')",,586-594,18458210.0,43149088492,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=43149088492&origin=inward,Leibenluft,Archives of General Psychiatry,Abnormal ventromedial prefrontal cortex function in children with psychopathic traits during reversal learning,Article,Leibenluft,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33646470423,R. James R. Blair;Qian Luo;Rebecca Richell;Marina Nakic;Thalia Wheatley;Alex Martin,127,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33646470423&origin=inward,10.1016/j.neuroimage.2005.11.005,2006-05-01,"('2-s2.0-33646470423', 'Martin')",,1449-1457,16418007.0,33646470423,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33646470423&origin=inward,Martin,NeuroImage,The neural basis of implicit moral attitude-An IAT study using event-related fMRI,Article,Martin,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33750952524,Karina Blair;Krystal Mondillo;James R. Blair;John Morton;Wayne C. Drevets;Daniel C. Pine;Abigail A. Marsh;Matthew Jones;Meena Vythilingam,110,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33750952524&origin=inward,10.1523/JNEUROSCI.1640-06.2006,2006-11-01,"('2-s2.0-33750952524', 'Pine')",,11379-11386,17079666.0,33750952524,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33750952524&origin=inward,Pine,Journal of Neuroscience,"Choosing the lesser of two evils, the better of two goods: Specifying the roles of ventromedial prefrontal cortex and dorsal anterior cingulate in object choice",Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/77955084298,R. J.R. Blair,126,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77955084298&origin=inward,10.1348/000712609X418480,2010-08-01,"('2-s2.0-77955084298', 'Blair')",,383-399,19321035.0,77955084298,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77955084298&origin=inward,Blair,British Journal of Psychology,"Psychopathy, frustration, and reactive aggression: The role of ventromedial prefrontal cortex",Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84880573200,Jean Decety;Ilana T.N. Jurkowitz;Julia C. Schechter;Abigail A. Marsh;Elizabeth C. Finger;Katherine A. Fowler;R. J.R. Blair;Christopher J. Adalio;Daniel S. Pine,140,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880573200&origin=inward,10.1111/jcpp.12063,2013-08-01,"('2-s2.0-84880573200', 'Pine')",,900-910,23488588.0,84880573200,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84880573200&origin=inward,Pine,Journal of Child Psychology and Psychiatry and Allied Disciplines,Empathic responsiveness in amygdala and anterior cingulate cortex in youths with psychopathic traits,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33846180689,D. G.V. Mitchell;D. Fridberg;N. Kamel;M. Nakic;D. S. Pine;R. J.R. Blair,107,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33846180689&origin=inward,10.1016/j.neuroimage.2006.10.012,2007-02-01,"('2-s2.0-33846180689', 'Pine')",NIH,1299-1309,17161627.0,33846180689,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33846180689&origin=inward,Pine,NeuroImage,The impact of processing load on emotion,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/56349088838,R. James R. Blair;Michael G. Hardin;Bruce W. Smith;Sandra Jazbec;Monique Ernst;Derek G.V. Mitchell;Daniel Fridberg,105,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=56349088838&origin=inward,10.1016/j.neuroimage.2008.08.016,2009-01-15,"('2-s2.0-56349088838', 'Blair')",NIMH,600-609,18804540.0,56349088838,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=56349088838&origin=inward,Blair,NeuroImage,"Neural substrates of reward magnitude, probability, and risk during a wheel of fortune decision-making task",Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33846811290,D. S. Pine;S. Budhani;A. A. Marsh;R. J.R. Blair,81,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33846811290&origin=inward,10.1016/j.neuroimage.2006.08.060,2007-02-15,"('2-s2.0-33846811290', 'Pine')",,1754-1765,17188518.0,33846811290,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33846811290&origin=inward,Pine,NeuroImage,Neural correlates of response reversal: Considering acquisition,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33745437135,R. James R. Blair;Marina Nakic;Bruce W. Smith;Sarah Busis;Meena Vythilingam,84,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33745437135&origin=inward,10.1016/j.neuroimage.2006.02.022,2006-07-15,"('2-s2.0-33745437135', 'Blair')",NIH,1752-1761,16647271.0,33745437135,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33745437135&origin=inward,Blair,NeuroImage,The impact of affect and frequency on lexical decision: The role of the amygdala and inferior frontal cortex,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/82455212996,Henry H. Yu;Ilana T.N. Jurkowitz;Julia C. Schechter;Abigail A. Marsh;Elizabeth C. Finger;Katherine A. Fowler;R. J.R. Blair;Daniel S. Pine,96,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=82455212996&origin=inward,10.1016/j.pscychresns.2011.07.008,2011-12-30,"('2-s2.0-82455212996', 'Pine')",NIH,279-286,22047730.0,82455212996,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=82455212996&origin=inward,Pine,Psychiatry Research - Neuroimaging,Reduced amygdala-orbitofrontal connectivity during moral judgments in youths with disruptive behavior disorders and psychopathic traits,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84863908499,R. James R. Blair;Kayla Pope;Stephen Sinclair;Julia C. Schechter;Abigail A. Marsh;Christopher Adalio;Stuart F. White;Katherine A. Fowler;Daniel S. Pine,102,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863908499&origin=inward,10.1176/appi.ajp.2012.11081270,2012-07-01,"('2-s2.0-84863908499', 'Pine')",,750-758,22456823.0,84863908499,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84863908499&origin=inward,Pine,American Journal of Psychiatry,Reduced amygdala response in youths with disruptive behavior disorders and psychopathic traits: Decreased emotional response versus increased top-down attention to nonemotional features,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/65449173956,Matthew M. Jones;Abigail A. Marsh;R. J.R. Blair;Niveen Soliman;Karina S. Blair,83,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=65449173956&origin=inward,10.1162/jocn.2009.21052,2009-04-01,"('2-s2.0-65449173956', 'Blair')",,713-724,18578604.0,65449173956,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=65449173956&origin=inward,Blair,Journal of Cognitive Neuroscience,Dominance and submission: The ventrolateral prefrontal cortex and responses to status cues,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84874768960,R. James R. Blair;Kayla Pope;Stephen Sinclair;Sarah J. Brislin;Stuart F. White;Katherine A. Fowler;W. Craig Williams;Daniel S. Pine,81,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874768960&origin=inward,10.1176/appi.ajp.2012.12060840,2013-03-01,"('2-s2.0-84874768960', 'Pine')",,315-323,,84874768960,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84874768960&origin=inward,Pine,American Journal of Psychiatry,Disrupted expected value and prediction error signaling in Youths with disruptive behavior disorders during a passive avoidance task,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/40849087841,D. G.V. Mitchell;K. Mondillo;E. C. Finger;Q. Luo;M. Vythilingam;R. J.R. Blair,67,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=40849087841&origin=inward,10.1016/j.neuroimage.2007.08.002,2008-04-01,"('2-s2.0-40849087841', 'Blair')",NIH,859-868,18234519.0,40849087841,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=40849087841&origin=inward,Blair,NeuroImage,The interference of operant task performance by emotional distracters: An antagonistic relationship between the amygdala and frontoparietal cortices,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33748864036,James R. Blair;Elizabeth C. Finger;Abigail A. Marsh;Niveen Kamel;Derek G.V. Mitchell,61,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33748864036&origin=inward,10.1016/j.neuroimage.2006.06.011,2006-10-15,"('2-s2.0-33748864036', 'Blair')",NIH,414-421,16891125.0,33748864036,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33748864036&origin=inward,Blair,NeuroImage,Caught in the act: The impact of audience on the neural response to morally and socially inappropriate behavior,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84896491377,Gregory L. Wallace;R. James R. Blair;Stephen Sinclair;Stuart F. White;Alex Martin;Briana Robustelli;Soonjo Hwang,71,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84896491377&origin=inward,10.1016/j.jaac.2013.12.008,2014-01-01,"('2-s2.0-84896491377', 'Martin')",NIMH,,24655655.0,84896491377,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84896491377&origin=inward,Martin,Journal of the American Academy of Child and Adolescent Psychiatry,Cortical and subcortical abnormalities in youths with conduct disorder and elevated callous-unemotional traits,Article,Martin,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84865177635,Robert James Blair;Karan Gupta;Kayla Pope;Courtney Sims;Stephen Sinclair;Catherine Majestic;Marguerite Reid Schneider;Karina Simone Blair;Iordanis Evangelou;Daniel Pine;Abigail Marsh;Katherine Fowler;Fernanda Tovar-Moll;Elizabeth Carrie Finger,59,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84865177635&origin=inward,10.1016/j.pscychresns.2011.11.002,2012-06-30,"('2-s2.0-84865177635', 'Pine')",NIMH,239-244,22819939.0,84865177635,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84865177635&origin=inward,Pine,Psychiatry Research - Neuroimaging,Impaired functional but preserved structural connectivity in limbic white matter tracts in youth with conduct disorder or oppositional defiant disorder plus psychopathic traits,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/33947284907,Abigail A. Marsh;Sarah Busis;R. J.R. Blair;Meena Vythilingam;Karina S. Blair,54,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33947284907&origin=inward,10.1016/j.neuroimage.2006.11.044,2007-04-01,"('2-s2.0-33947284907', 'Blair')",NIH,979-988,17292631.0,33947284907,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33947284907&origin=inward,Blair,NeuroImage,Response options and expectations of reward in decision-making: The differential roles of dorsal and rostral anterior cingulate cortex,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/31844440020,D. S. Kosson;S. Budhani;G. Chen;M. Vythilingam;Z. S. Saad;R. J.R. Blair;M. Nakic;D. S. Pine,41,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=31844440020&origin=inward,10.1016/j.neuroimage.2005.07.060,2006-02-15,"('2-s2.0-31844440020', 'Pine')",NIMH,1161-1172,16387514.0,31844440020,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=31844440020&origin=inward,Pine,NeuroImage,The role of the amygdala and rostral anterior cingulate in encoding expected outcomes during learning,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/78650626347,Megan N. Kozak;Henry H. Yu;Abigail A. Marsh;R. J.R. Blair;Marguerite E. Reid;Daniel M. Wegner,33,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=78650626347&origin=inward,10.1093/scan/nsq004,2010-12-01,"('2-s2.0-78650626347', 'Blair')",,392-403,20150343.0,78650626347,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=78650626347&origin=inward,Blair,Social Cognitive and Affective Neuroscience,The neural substrates of action identification,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/69749103853,R. James R. Blair;Karanvir Gupta;Qian Luo;Shelley B. Avny;Gang Chen;Elizabeth C. Finger;Tomasz Kasprzycki;Derek G.V. Mitchell,41,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=69749103853&origin=inward,10.1523/JNEUROSCI.0963-09.2009,2009-09-02,"('2-s2.0-69749103853', 'Blair')",,10827-10834,19726640.0,69749103853,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=69749103853&origin=inward,Blair,Journal of Neuroscience,"Adapting to dynamic stimulus-response values: Differential contributions of inferior frontal, dorsomedial, and dorsolateral regions of prefrontal cortex to decision making",Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84898046836,Sarah J. Brislin;Stuart F. White;Stephen Sinclair;James R. Blair,35,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84898046836&origin=inward,10.1002/hbm.22316,2014-01-01,"('2-s2.0-84898046836', 'Blair')",NIH,2137-2147,23868733.0,84898046836,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84898046836&origin=inward,Blair,Human Brain Mapping,Punishing unfairness: Rewarding or the organization of a reactively aggressive response?,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84868131048,P. Ng;C. C. Wu;K. Mondillo;K. S. Blair;M. Scaramozza;D. S. Charney;M. Vythilingam;R. J.R. Blair;S. L. Crowe;D. S. Pine;D. E. McCaffrey,52,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84868131048&origin=inward,10.1017/S0033291712000840,2013-01-01,"('2-s2.0-84868131048', 'Pine')",,85-95,22571775.0,84868131048,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84868131048&origin=inward,Pine,Psychological Medicine,Cognitive control of attention is differentially affected in trauma-exposed individuals with and without post-traumatic stress disorder,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/54849405917,Elizabeth C. Finger;Matthew Jones;Derek G.V. Mitchell;R. J.R. Blair,33,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=54849405917&origin=inward,10.1016/j.neuroimage.2008.08.021,2008-12-01,"('2-s2.0-54849405917', 'Blair')",NIMH,748-755,18793731.0,54849405917,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=54849405917&origin=inward,Blair,NeuroImage,Dissociable roles of medial orbitofrontal cortex in human operant extinction learning,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/36849000840,D. G.V. Mitchell;R. A. Rhodes;D. S. Pine;R. J.R. Blair,30,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=36849000840&origin=inward,10.1016/j.bbr.2007.08.034,2008-02-11,"('2-s2.0-36849000840', 'Pine')",NIH,80-87,17950474.0,36849000840,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=36849000840&origin=inward,Pine,Behavioural Brain Research,The contribution of ventrolateral and dorsolateral prefrontal cortex to response reversal,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/35148862140,R. James R. Blair;Krystal Mondillo;Qian Luo;Matthew Jones;Derek Mitchell;Meena Vythilingam,30,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=35148862140&origin=inward,10.1016/j.neuroimage.2007.07.051,2007-11-15,"('2-s2.0-35148862140', 'Blair')",NIMH,631-639,17889565.0,35148862140,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=35148862140&origin=inward,Blair,NeuroImage,Common regions of dorsal anterior cingulate and prefrontal-parietal cortices provide attentional control of distracters varying in emotionality and visibility,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84872915251,R. James R. Blair;Harma Meffert;Stephen Sinclair;Sarah J. Brislin;Stuart F. White,30,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872915251&origin=inward,10.1521/pedi.2013.27.1.99,2013-01-31,"('2-s2.0-84872915251', 'Blair')",,99-112,23342960.0,84872915251,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84872915251&origin=inward,Blair,Journal of Personality Disorders,Callous-unemotional traits modulate the neural response associated with punishing another individual during social exchange: A preliminary investigation,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84863959324,Kayla Pope;Stephen Sinclair;R. James Blair;W. Craig Williams;Stuart F. White;Sarah J. Brislin;Katherine A. Fowler;Karina S. Blair;Daniel S. Pine,29,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863959324&origin=inward,10.1017/S0954579412000569,2012-08-01,"('2-s2.0-84863959324', 'Pine')",,1105-1116,22781874.0,84863959324,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84863959324&origin=inward,Pine,Development and Psychopathology,Reduced activity within the dorsal endogenous orienting of attention network to fearful expressions in youth with disruptive behavior disorders and psychopathic traits,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84877081144,Marcela Otero;Cindy Teng;Stephanie Odenheimer;Madeline Jacobs;R. J.R. Blair;Karina S. Blair;Daniel S. Pine,26,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877081144&origin=inward,10.1016/j.neuroimage.2013.03.063,2013-09-01,"('2-s2.0-84877081144', 'Pine')",NIH,103-110,23567883.0,84877081144,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84877081144&origin=inward,Pine,NeuroImage,Dissociable roles of ventromedial prefrontal cortex (vmPFC) and rostral anterior cingulate cortex (rACC) in value representation and optimistic bias,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84898813425,Stephen Sinclair;R. James Blair;Julia C. Schechter;Stuart F. White;Katherine A. Fowler;Catherine M. Majestic;Daniel S. Pine,28,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84898813425&origin=inward,10.1016/j.jaac.2013.12.023,2014-01-01,"('2-s2.0-84898813425', 'Pine')",NIMH,579-588.e9,24745957.0,84898813425,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84898813425&origin=inward,Pine,Journal of the American Academy of Child and Adolescent Psychiatry,Disrupted expected value signaling in youth with disruptive behavior disorders to environmental reinforcers,Article,Pine,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84876293348,R. James R. Blair;Kayla Pope;Stephen Sinclair;Sarah Brislin;Stuart F. White;Katherine A. Fowler,26,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876293348&origin=inward,10.1111/j.1469-7610.2012.02603.x,2013-05-01,"('2-s2.0-84876293348', 'Blair')",,575-581,22934662.0,84876293348,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84876293348&origin=inward,Blair,Journal of Child Psychology and Psychiatry and Allied Disciplines,"The relationship between large cavum septum pellucidum and antisocial behavior, callous-unemotional traits and psychopathy in adolescents",Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84887081359,Roberta Clanton;Dionne S. Coker-Appiah;Stuart F. White;R. J.R. Blair;Alex Martin;Jiongjong Yang,30,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887081359&origin=inward,10.1080/17470919.2013.839480,2013-11-01,"('2-s2.0-84887081359', 'Martin')",NIMH,621-630,24066700.0,84887081359,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84887081359&origin=inward,Martin,Social Neuroscience,Looming animate and inanimate threats: The response of the amygdala and periaqueductal gray,Article,Martin,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84907427850,James R. Blair;Lars Michels;Ulrich Schnyder;Michael Rufer;Thomas Zeffiro;Matthis Schick;Chantal Martin-Soelch;Gregor Hasler;Christoph Mueller-Pfeiffer;Ruth O'Gorman;Thomas Schulte-Vels,26,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84907427850&origin=inward,10.1016/j.nicl.2013.08.009,2013-01-01,"('2-s2.0-84907427850', 'Blair')",UZH,531-538,,84907427850,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84907427850&origin=inward,Blair,NeuroImage: Clinical,Atypical visual processing in posttraumatic stress disorder,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84926469280,Sarah J. Brislin;Stuart F. White;Harma Meffert;James R. Blair,19,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84926469280&origin=inward,10.1093/scan/nsu085,2013-01-01,"('2-s2.0-84926469280', 'Blair')",,537-544,24939872.0,84926469280,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84926469280&origin=inward,Blair,Social Cognitive and Affective Neuroscience,Prediction errors to emotional expressions: The roles of the amygdala in social referencing,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84903149862,Albert A. Rizzo;Michelle E. Costanzo;Michael J. Roy;James R. Blair,20,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84903149862&origin=inward,10.3233/978-1-61499-401-5-61,2014-01-01,"('2-s2.0-84903149862', 'Blair')",,61-65,,84903149862,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84903149862&origin=inward,Blair,Studies in Health Technology and Informatics,Compelling evidence that exposure therapy for PTSD normalizes brain function,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84944675838,Stephen Sinclair;W. Craig Williams;Stuart F. White;R. J.R. Blair;Soonjo Hwang;Zachary T. Nolan,16,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84944675838&origin=inward,10.1016/j.nicl.2015.10.005,2015-01-01,"('2-s2.0-84944675838', 'Blair')",NIH,545-554,26640766.0,84944675838,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84944675838&origin=inward,Blair,NeuroImage: Clinical,Executive attention control and emotional responding in attention-deficit/hyperactivity disorder - A functional MRI study,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84933679505,Harma Meffert;James R. Blair;Laura Blanken;Stuart F. White;Karina S. Blair,8,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84933679505&origin=inward,10.3389/fnhum.2013.00046,2013-02-05,"('2-s2.0-84933679505', 'Blair')",,,,84933679505,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84933679505&origin=inward,Blair,Frontiers in Human Neuroscience,The influence of valence and decision difficulty on selfreferential processing,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84863897254,R. J.R. Blair,7,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863897254&origin=inward,10.1176/appi.ajp.2012.12030396,2012-07-01,"('2-s2.0-84863897254', 'Blair')",,684-687,22760187.0,84863897254,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84863897254&origin=inward,Blair,American Journal of Psychiatry,Cortical thinning and functional connectivity in psychopathy,Editorial,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84933673781,James R. Blair;Jiongjiong Yang;Christopher Adalio;Stuart F. White;Alex Martin;Zachary T. Nolan,4,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84933673781&origin=inward,10.3389/fnhum.2014.00714,2014-09-11,"('2-s2.0-84933673781', 'Martin')",,,,84933673781,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84933673781&origin=inward,Martin,Frontiers in Human Neuroscience,The amygdala's response to face and emotional information and potential category-specific modulation of temporal cortex as a function of emotion,Article,Martin,NIMH
https://api.elsevier.com/content/abstract/scopus_id/77955067280,R. J.R. Blair,2,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77955067280&origin=inward,10.1348/000712610X512122,2010-08-01,"('2-s2.0-77955067280', 'Blair')",,407-410,20594400.0,77955067280,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77955067280&origin=inward,Blair,British Journal of Psychology,"Reactive aggression and functional, not neural, specificity",Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/84958581839,Harma Meffert;James R. Blair;Gang Chen;Soonjo Hwang;Zachary T. Nolan,0,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84958581839&origin=inward,10.1016/j.dib.2016.02.011,2016-06-01,"('2-s2.0-84958581839', 'Blair')",NIMH,66-70,,84958581839,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84958581839&origin=inward,Blair,Data in Brief,BOLD data representing activation and connectivity for rare no-go versus frequent go cues,,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/14544293518,Stephen Fromm;Allen Braun;Anthony Boemio;David Poeppel,359,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=14544293518&origin=inward,10.1038/nn1409,2005-03-01,"('2-s2.0-14544293518', 'Blair')",NIH,389-395,15723061.0,14544293518,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=14544293518&origin=inward,Blair,Nature Neuroscience,Hierarchical and asymmetric temporal sensitivity in human auditory cortices,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/16244371035,Grace Park;Stefan Kemeny;Carol Frattali;Jiang Xu;Allen Braun,290,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=16244371035&origin=inward,10.1016/j.neuroimage.2004.12.013,2005-04-15,"('2-s2.0-16244371035', 'Blair')",,1002-1015,15809000.0,16244371035,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=16244371035&origin=inward,Blair,NeuroImage,"Language in context: Emergent features of word, sentence, and narrative comprehension",Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/45949108217,Allen R. Braun;Charles J. Limb,331,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=45949108217&origin=inward,10.1371/journal.pone.0001679,2008-02-27,"('2-s2.0-45949108217', 'Blair')",,,18301756.0,45949108217,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=45949108217&origin=inward,Blair,PLoS ONE,Neural substrates of spontaneous musical performance: An fMRI study of jazz improvisation,Article,Blair,NIMH
https://api.elsevier.com/content/abstract/scopus_id/73949084794,Patrick J. Gannon;Jason F. Smith;Jiang Xu;Allen R. Braun;Karen Emmorey,153,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=73949084794&origin=inward,10.1073/pnas.0909197106,2009-12-08,"('2-s2.0-73949084794', 'Blair')",,20664-20669,19923436.0,73949084794,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=73949084794&origin=inward,Blair,Proceedings of the National Academy of Sciences of the United States of America,Symbolic gestures and spoken language are processed by a common neural system,Article,Blair,NIMH
